0.789906	1.17914	0.967805	0.96298
0.106076	1.95347	0.884967	0.980897
0.203801	0.39578	1.15364	0.855624
0.820167	1.34042	0.710512	1.06052
0.480845	0.908777	0.960902	1.00517
0.266903	1.28131	0.891486	1.15891
0.699923	1.84877	0.598105	0.827882
1.88398	1.12466	0.626103	1.04377
0.894422	2.44499	1.16484	1.00241
0.0779927	0.245451	1.66434	0.842976
0.433704	0.667242	1.18102	1.11805
0.166491	0.19601	1.15999	0.846209
0.920836	0.779371	0.990594	0.944185
0.283837	0.927559	1.64526	0.91642
0.269787	0.495354	1.20904	1.07202
2.07665	0.941595	0.705654	1.08268
1.01445	2.14685	1.40697	1.04339
0.0579632	0.941026	0.650347	0.947618
0.899079	1.053	0.96024	1.08186
0.601689	0.119951	1.1047	0.833126
1.16496	1.31282	0.541596	1.12561
5.56858	0.489892	1.15804	1.03049
0.060983	0.181388	1.4689	1.0145
0.879492	0.929162	0.991805	1.00627
2.71123	0.814784	1.25705	0.800571
0.440075	2.09037	1.06628	1.06734
0.00436993	0.589812	1.36646	1.12229
1.68763	0.797206	0.921705	0.865621
0.0331034	1.07499	0.587552	0.95
0.842781	0.178303	1.19406	0.940237
1.394	2.02489	0.9479	0.941029
0.521228	1.14356	1.51812	1.0213
0.0753784	1.46194	0.777939	0.999402
0.843011	0.710478	1.02077	0.824586
1.02703	1.45771	0.707595	0.954317
0.0963079	0.239456	0.742155	0.892866
0.116462	0.575646	0.875862	0.859993
0.789986	0.978632	1.03329	0.931796
2.12034	0.446434	1.09221	0.907617
0.814676	0.572191	0.973913	1.04563
2.57554	0.33792	0.515763	0.922873
0.976893	0.358722	0.68305	0.978973
0.0531979	1.40258	1.08247	0.898678
1.02006	1.3358	1.72929	0.95118
0.846331	2.06246	1.79117	1.05064
0.0426257	2.08965	1.36758	0.901676
4.42265	2.38167	1.40543	1.0896
0.0303522	0.512597	0.677921	0.911617
1.10363	1.7816	0.858489	0.926158
0.445949	3.00509	0.789347	1.09032
0.244745	0.526542	0.719503	1.12862
1.96455	0.649233	1.82543	1.02994
0.0863884	0.448479	1.35459	0.895091
0.504889	0.408554	0.573702	0.965082
0.0858441	2.10527	0.822154	1.02656
1.35644	0.556941	1.41378	1.24034
0.333042	0.411731	1.06908	1.0537
0.585785	1.16032	1.00753	1.23197
0.53772	1.49404	0.65337	0.945984
1.13593	0.585161	1.28164	0.858649
0.44201	0.20421	1.1054	1.04469
0.817174	0.279817	0.578185	0.952551
1.67434	0.583626	0.797912	0.989959
0.599495	0.0727446	0.675959	1.07678
0.421461	1.3508	1.975	0.806157
0.31578	1.48846	0.714552	0.983332
0.736579	0.935403	0.775893	0.985592
1.21355	0.91792	0.992859	0.87235
1.34743	0.222783	1.33487	1.00486
0.0781718	1.33484	1.27488	1.28468
3.14619	1.5183	0.697803	0.746379
0.772866	1.12022	0.86661	1.03729
1.85386	0.8539	1.0945	0.974085
2.19369	0.141497	0.778702	0.80905
0.131544	1.05404	1.79103	1.0391
0.0389586	0.232998	0.544592	0.98943
3.46996	1.06132	0.650968	1.06566
2.37794	0.327364	1.31237	1.05778
1.71662	0.078643	1.31972	0.987317
0.315266	0.923186	1.50923	0.978263
2.10977	0.490741	0.786696	0.935358
1.19045	2.00254	1.10927	0.895088
0.727802	0.551993	0.880004	0.952424
3.05214	0.604353	0.954826	0.939978
0.308221	0.661385	0.771566	1.02353
0.00951038	0.340745	1.2547	0.964325
3.67497	1.30445	0.944109	1.07706
0.727408	0.366609	0.877242	0.968321
0.714523	0.642508	0.680053	0.888783
2.46514	0.473083	0.649613	0.952569
0.0757816	0.295776	0.596911	1.19577
1.14286	0.330568	0.80544	1.05575
1.55551	2.10613	1.24696	1.32241
1.63931	0.494375	0.865648	0.990813
0.512752	1.34794	0.464416	1.01516
0.329787	1.00179	0.885955	1.01205
2.07158	1.96116	0.888486	1.02387
0.596581	1.2977	1.32184	0.957671
1.5824	1.44063	0.957259	0.958363
1.35777	0.678708	1.0197	0.957505
1.07972	1.25226	0.605212	0.984881
0.342496	0.407482	0.619023	1.13278
0.768523	1.41388	0.598888	0.883616
1.09378	0.341617	1.17854	0.900252
1.21714	1.13298	1.18594	1.11325
1.80901	0.438096	0.922061	0.897761
3.41263	1.46815	0.749367	1.03159
0.154105	0.763007	1.5058	1.02115
0.28522	0.374469	1.04498	0.967791
0.762596	1.09399	1.61429	0.895495
3.9476	0.165016	1.10898	1.32023
0.127134	0.907204	1.09003	1.0312
1.79029	0.768924	0.569547	0.932407
0.72007	2.0012	1.12744	1.02053
1.2536	0.575751	1.33819	0.798715
1.44685	0.195265	0.67953	1.05832
0.250432	0.783205	1.3655	0.971675
2.06257	0.467148	1.57977	1.05391
1.19644	1.25998	1.27228	1.04886
3.88877	0.897365	1.41714	0.910054
2.67711	0.29261	0.863095	0.968633
0.856989	1.15801	0.921676	1.21677
0.00446127	0.817153	1.44062	0.834396
0.152711	2.86485	1.27319	0.798152
3.95776	0.937667	0.866023	1.05093
3.37263	0.886933	0.629965	1.03079
0.527271	1.59058	0.650496	0.992452
0.50219	0.848263	0.905268	1.24742
1.48862	1.47628	1.0629	0.941273
0.895421	0.470558	1.40256	0.971382
0.19744	0.0797578	0.688917	1.00526
0.93552	0.755339	0.812903	0.845059
0.713871	0.335842	1.62261	1.08115
0.317891	0.265967	1.87732	0.941343
0.899504	0.523382	0.945148	1.02206
1.5217	1.50603	1.0076	1.04836
1.1006	1.66417	0.613	0.875133
2.10243	0.934788	1.67605	0.952126
0.581741	1.01998	0.978419	0.913622
0.86932	0.974926	0.84071	0.917182
0.567875	0.85897	1.25371	1.09363
0.377242	0.849841	0.703251	0.984433
3.87178	1.81032	1.497	1.07372
2.38478	0.995635	0.910319	1.05797
0.343365	1.08902	0.598361	0.879828
2.2825	1.26305	0.759569	0.917981
2.1318	0.150128	0.870832	1.09808
0.546928	0.194211	1.00735	0.92589
0.114636	1.61256	1.55251	1.11155
0.356209	0.412094	0.646954	1.0495
1.53946	0.575772	1.22474	0.961114
0.970044	0.428026	1.14665	0.861898
0.221138	0.452131	1.30861	1.11757
0.171612	2.10949	1.03985	0.970289
0.958878	1.087	0.979141	0.993221
2.71098	0.605384	0.874199	0.973314
3.29918	0.74982	0.885165	1.2023
0.475941	1.73479	1.15274	0.959239
0.0369437	0.1842	1.11401	0.940219
0.0832314	1.9891	1.00908	1.06354
0.634435	0.434172	0.9439	0.998925
0.116808	0.773288	0.807817	1.11822
0.485763	0.363999	0.857434	0.949129
0.15758	1.00804	0.656431	1.18737
2.93938	0.618697	0.65722	1.06437
2.3328	0.646294	0.887992	1.06801
0.312379	0.446872	0.422695	1.11564
0.143206	0.718748	1.76609	1.03716
0.908009	1.53159	0.668487	0.958328
0.181614	1.22321	0.836422	0.904069
0.799894	0.695243	1.23815	1.17728
0.699892	1.23705	1.47121	1.01144
3.51727	0.60417	0.966398	1.2034
0.949043	1.22097	1.01227	0.902855
1.14027	1.46643	1.33841	0.948467
0.232432	1.5592	0.948174	0.771623
0.890113	1.21198	0.97336	0.972997
2.5101	0.0498366	0.898227	1.03685
2.16832	1.09052	0.959021	0.939125
0.0515236	0.386437	0.476581	1.00507
0.691785	0.575302	1.41861	1.01462
1.08462	0.325025	1.53764	0.98553
0.428129	0.950333	0.515732	0.929503
1.28255	0.494284	1.15286	0.913489
0.672179	1.02876	0.500332	0.920895
0.166901	0.683759	1.16187	1.16248
1.23068	0.820302	0.858903	1.09109
0.801411	0.567969	0.936581	1.03732
0.102405	1.45593	0.736672	0.812549
1.67105	0.916698	0.659865	0.968011
0.718339	1.22533	0.828121	1.02334
1.08233	1.00237	1.11919	0.932458
0.000914839	0.963538	1.2794	1.03079
0.10498	0.571221	0.91801	1.0197
0.00839083	0.440213	0.84857	0.826494
1.72567	0.334006	1.28707	1.03679
0.97388	3.07604	0.687533	1.2017
4.99158	2.78723	1.63994	1.17624
0.142429	0.417575	1.40813	1.04862
0.56233	0.490712	1.29601	0.793161
1.54254	2.16875	0.59799	1.15296
1.24303	0.792816	0.851056	1.09942
0.0377108	1.18335	1.32044	1.10287
1.52756	0.369338	0.582013	0.884115
0.0385877	1.49869	0.843799	0.975519
1.2881	2.04339	0.631155	0.996488
2.50046	0.836088	0.809961	0.913943
1.03606	1.34114	1.34225	0.829343
0.12366	1.08591	1.59441	1.12272
0.781942	2.58711	0.378013	1.04858
0.665761	0.849547	0.96656	1.09462
2.97992	0.171801	0.493472	1.10164
0.419635	0.558346	0.790238	0.926263
0.967291	1.30733	1.28809	1.00884
1.89592	1.57171	0.742472	1.02379
1.98307	0.991039	1.67747	1.11133
0.0290401	1.16348	1.22211	1.10181
3.42268	0.642972	1.15972	0.885201
2.1302	1.35303	0.85728	1.07936
0.207007	1.0038	1.07798	1.02419
5.07339	0.328399	1.164	1.13054
0.498682	1.0606	0.752157	1.11819
1.93743	0.744108	0.796989	1.09173
1.00345	0.174148	0.780361	1.02353
2.42954	1.31302	0.843298	1.16626
0.175966	2.77088	1.37474	1.0704
0.0813958	0.999405	0.924024	1.15786
1.01845	0.658585	0.604704	0.896207
0.46174	1.44774	0.619996	0.895305
0.448188	2.32372	0.53545	1.01593
1.29985	0.693544	1.27409	1.05035
0.781407	0.463727	1.22554	0.941999
0.748328	0.271873	1.41495	1.05397
0.385117	2.34802	1.40025	1.11892
2.00042	0.697886	1.30594	1.02772
1.26527	0.59816	1.40796	1.04964
0.38375	2.51187	0.728953	0.930333
0.756833	0.319879	1.11549	0.976984
1.00564	1.06763	1.57551	0.883715
0.107984	1.16983	0.811189	0.994375
1.98897	0.186222	0.793363	1.04602
0.127846	1.56066	0.598858	1.03737
0.856692	2.56376	1.6094	1.06744
0.0116687	0.637924	1.22647	1.06284
0.99242	0.62108	1.01118	1.06756
1.58879	2.96881	0.443552	0.966287
1.07292	0.0728114	1.00951	0.948653
0.801255	2.10464	0.962437	1.07507
2.92039	1.39393	0.47383	0.916563
0.487677	0.914392	1.17471	0.962043
0.439612	0.80732	1.50853	1.09325
1.68239	1.97633	0.635813	1.24755
0.490877	1.20911	1.37978	0.949212
1.33771	1.0049	0.897554	1.03114
1.03668	0.401708	0.563954	1.11711
1.12436	0.673127	1.3971	0.848055
1.28914	2.66569	0.760445	0.966243
0.356749	1.58429	1.23113	1.1897
0.282221	1.47944	0.618561	0.917415
1.69815	0.307313	0.553569	0.933053
0.926372	0.345468	0.517157	1.08349
1.92494	1.06873	0.892018	1.15017
0.47012	0.371761	0.88682	1.0719
1.77209	0.927271	0.982769	0.786264
0.709857	1.26116	0.818569	1.05387
0.428068	2.39057	0.8992	0.9779
0.933891	0.141168	1.02956	0.872662
0.281396	0.272006	0.957742	0.817689
0.264854	1.1944	0.35003	0.972578
1.93349	1.08813	0.818133	1.01772
0.778348	0.166922	1.66911	0.776067
0.349821	0.140094	1.01082	1.22018
0.0708702	1.55269	0.743729	0.946742
0.583649	1.43828	0.907326	0.979487
0.847158	1.28373	0.795623	1.0786
0.527642	0.299135	0.406084	1.02161
1.47779	1.06836	0.986564	1.06913
2.24465	0.12669	1.07122	0.844585
0.460034	0.62116	0.990652	0.881896
0.00464959	0.258339	0.935626	1.1021
0.638987	0.109572	0.909907	0.994907
0.466283	0.359765	0.410774	0.953756
0.194315	0.544046	1.28279	0.988621
0.327472	0.68669	1.98384	1.08797
3.87169	0.503388	1.26227	0.972561
0.324948	0.229721	0.847825	0.75265
1.70961	0.288647	0.46587	0.989228
0.791101	0.921356	0.853229	1.02604
6.09684	0.858052	1.66112	1.22407
2.2063	1.1632	0.651749	0.965609
0.986859	0.951706	0.803123	1.06729
0.263971	0.281718	0.984666	0.871204
2.66211	3.31905	1.04938	0.994723
0.378534	0.477876	0.841752	0.95068
0.309368	0.742113	0.86129	0.755005
0.111291	0.703465	1.43028	0.781528
0.0578265	2.76467	0.730509	0.965536
0.335237	0.708878	0.875329	1.09911
1.30831	0.187798	1.26473	0.912885
1.08453	0.266621	0.792249	1.13033
0.995033	0.416351	0.91541	0.952385
0.708182	0.473228	0.648235	1.25486
0.363858	0.684379	1.37973	1.02273
1.34153	1.34961	0.917157	1.08357
2.90333	0.442198	0.877943	0.919566
0.455861	2.01009	1.22279	0.947904
3.14058	0.875331	1.02974	0.784153
0.771276	1.81125	0.789517	0.926253
1.18769	0.425926	0.710927	0.875229
0.30854	1.06498	0.919173	0.988692
2.33919	1.35511	0.937183	1.03825
0.0462871	2.48126	1.10513	1.2158
0.631418	1.70002	1.18097	1.09643
0.197789	1.45597	1.5953	0.966201
1.73219	0.471824	0.813243	0.983321
0.51415	0.99883	0.53802	0.80866
0.260988	0.327663	1.17017	1.04282
1.50161	1.47786	1.01054	0.940487
0.687219	1.07002	0.780656	0.893672
2.03908	0.963284	0.850286	0.985577
3.6515	0.661733	0.547426	1.05733
1.2413	0.302884	0.766575	0.9271
0.344072	1.65627	0.670186	1.10927
0.941607	1.11605	1.06666	1.09944
3.34692	1.71242	0.873247	0.958896
0.685496	0.593172	0.744128	1.05834
1.70231	1.95128	0.923544	0.962926
0.256521	0.841035	0.752258	1.01253
0.230571	0.903019	1.36637	0.878671
0.156208	0.230273	1.5446	0.985505
1.48746	1.13469	1.38389	1.04694
1.91394	1.38536	1.81921	1.1054
2.94257	1.06369	1.19472	0.940321
0.0270679	1.05595	0.960011	0.956124
0.298265	0.454435	1.10998	1.06719
0.0973534	2.03262	0.977028	0.897833
0.682874	0.11889	0.781912	1.10359
0.0123137	1.04132	1.36971	0.96537
3.43325	0.233315	1.0982	0.900698
0.232184	3.81886	1.4579	0.946848
1.01294	0.881965	1.04738	0.908675
2.50171	0.860991	0.689427	0.883388
0.478971	1.17316	0.668812	1.15095
0.149766	0.721278	0.501115	1.17491
0.346395	0.829454	0.888606	1.08971
1.51393	1.09537	1.42966	0.880466
0.242403	0.748179	0.841446	0.913992
0.0853733	1.54736	1.03252	0.873085
0.133072	1.4599	0.297511	0.882295
0.052565	1.59541	1.40516	1.0036
1.7518	0.774031	1.31963	1.15055
1.56732	1.05806	1.08945	1.05275
1.66456	0.855135	0.600985	0.970143
0.0579737	1.08165	0.966542	0.934936
0.505856	0.947222	0.825708	0.922691
0.654931	1.41654	1.0394	0.924683
0.457342	0.0934231	1.11759	1.0253
2.47198	0.299035	1.21243	0.947605
0.366381	0.66745	0.971949	0.867885
0.392619	0.0645457	0.843961	0.966041
0.946801	0.76185	1.41657	1.05488
1.16687	0.834723	0.755808	1.22811
0.574655	0.887464	1.46951	1.0078
0.0261676	1.14224	0.695854	1.11656
1.71579	1.30195	0.798775	0.879073
0.128251	0.927048	1.33983	0.985953
0.986116	1.16386	0.60519	1.20783
2.23426	0.632559	0.752298	1.04257
0.522524	1.10478	0.841276	0.900683
0.757302	0.709979	1.09743	1.25261
0.563039	1.09452	0.721248	0.985348
0.114795	1.21883	1.03609	0.9981
1.07941	0.486119	1.12094	0.887024
3.57802	1.09679	0.771621	0.904427
1.42109	0.198016	1.26654	0.931573
0.831456	1.55155	0.569386	0.996341
0.00458536	1.33196	1.09407	0.973656
0.975254	1.04755	1.35282	0.964382
0.12669	0.551812	0.588772	1.10434
0.533773	0.110052	0.700736	0.759087
2.23357	0.682787	0.888616	1.07938
2.06824	0.390787	0.856249	0.950746
1.90439	1.12864	1.23007	0.935948
0.751905	0.663463	0.660884	0.978054
0.507158	1.7508	1.17714	0.993423
2.39578	0.793922	1.12843	0.943096
3.96483	2.63488	0.784755	0.81616
2.18472	1.36104	1.27657	1.03659
0.0848458	0.543255	1.47856	0.830033
1.08313	0.298555	0.972448	0.957676
1.49367	0.950675	1.30959	0.877032
1.09841	0.509428	0.991127	0.888428
0.347581	0.850572	1.00417	0.791266
0.620643	0.711026	0.864873	0.930865
0.801483	0.0927715	1.2265	0.973349
3.19648	1.88208	1.13246	0.994376
0.17775	0.457418	0.831622	0.893198
1.59309	0.0566381	1.13198	1.166
0.344918	0.456983	1.36088	1.12833
1.08237	0.376135	0.911785	1.07446
0.0458932	0.35883	1.0775	1.16375
0.580892	0.81385	1.19311	0.98324
1.37288	2.19929	1.18499	0.964454
0.738952	0.71205	0.647996	1.05551
2.08965	0.833777	1.09946	1.02613
0.823433	4.25309	0.579673	0.862842
0.294352	0.664337	0.955223	1.08236
1.25203	0.588148	1.09923	0.874452
2.30708	1.29834	1.28353	0.791966
1.22345	1.85322	0.977677	0.871237
2.98841	2.32237	1.08725	1.11971
1.66306	1.27264	1.6687	0.967068
1.16913	1.56495	1.17749	1.24276
0.088216	0.39626	1.15369	0.942466
0.515447	1.20358	0.699334	0.88398
1.59817	2.06163	0.579372	1.0653
1.43365	1.51205	1.54683	0.934281
0.209801	0.69964	1.5137	0.854153
0.494738	1.19719	0.671033	1.09218
1.95102	0.496386	0.821699	1.07122
1.56489	0.417861	0.992129	0.918736
0.150837	0.383044	1.96267	0.951419
0.237189	0.471967	1.01365	1.04804
0.15662	1.88526	0.823444	1.17189
0.243012	1.2939	0.619767	1.0383
1.06275	1.06113	1.22939	1.13983
3.2785	2.31822	1.62742	1.04395
1.38495	0.769201	0.361922	1.00428
1.21675	1.69514	0.955835	1.26505
0.215047	0.450887	0.337422	0.961525
0.0647351	2.42619	0.563576	0.981422
0.513968	0.665537	0.793389	0.790657
0.727901	2.38312	0.743439	0.782272
0.763542	0.254636	0.506375	0.955789
0.0266726	1.27684	0.828193	1.05384
0.348326	0.683121	1.20236	0.940857
0.475108	2.72059	0.61361	1.07248
0.196023	0.381522	1.11534	1.01426
0.770487	0.733527	1.07806	1.13799
0.751684	0.681012	0.471917	1.07878
0.494049	1.40726	0.585992	1.01292
3.46856	2.51995	0.8903	1.03217
3.6451	0.528844	0.83459	1.00683
0.144442	0.305393	0.840884	1.01997
0.27149	1.53191	0.703054	0.860614
2.21499	0.574441	0.97452	1.05772
0.0182763	1.46705	0.814459	1.07087
0.134863	1.00267	0.840118	0.94312
0.0557198	1.31604	1.43262	0.987757
0.0761065	0.594488	1.20442	1.0096
0.455127	1.20576	1.13402	1.06566
0.989338	1.1505	1.15408	0.917669
0.871975	1.94135	1.09759	0.905576
1.46688	0.320274	0.832742	1.10406
7.15787	1.60054	0.710393	0.869585
0.520798	0.280242	1.30541	1.05694
1.22663	0.742418	0.779147	0.941657
1.49588	0.663877	1.32919	1.12297
0.363646	1.08937	1.63368	1.08841
0.0777408	0.779768	0.760744	1.05493
4.17556	0.806802	0.905703	0.891496
0.107502	1.56389	1.56834	0.905896
0.66178	1.65142	0.346855	1.01204
0.652386	0.685556	1.38405	1.02669
1.80255	1.00387	1.12636	0.983838
0.442396	0.434162	1.66286	1.02086
0.463308	0.178908	1.05586	0.951857
0.0653869	0.446192	0.855408	1.04075
2.17092	2.49811	0.794912	1.08075
0.628474	0.940709	0.885931	1.01609
1.16175	0.344815	0.617031	1.11359
0.0664859	1.04432	0.851857	0.92215
0.229544	1.10345	0.706219	0.983178
0.00935923	1.52081	1.27535	1.13877
2.41037	0.438828	0.803921	1.06277
1.80558	2.57705	0.749873	1.13441
0.569607	1.3042	1.10015	1.06198
0.451752	0.414857	0.814501	1.01727
2.09851	0.566815	1.03079	1.07426
0.0470496	0.283605	0.817721	1.04882
0.138367	0.941724	1.04461	0.899384
0.478581	1.0788	1.0327	0.997561
1.4832	0.497633	1.39542	1.0557
0.990986	1.06665	1.00767	1.13288
1.70858	0.459838	0.724732	1.03089
0.964053	0.438628	0.745465	0.970892
1.048	1.17665	0.709106	0.954755
0.935102	0.793207	0.617956	0.941883
1.24247	0.680297	0.813866	0.930211
0.173822	1.39719	1.06646	1.03319
1.13226	1.25579	1.08135	0.869383
3.19819	1.03292	0.864542	0.987087
1.71056	0.349997	0.70346	0.80805
0.20547	0.995846	0.662429	1.06946
0.174004	0.322745	0.888799	1.08182
2.1043	0.429081	0.870648	1.08433
0.170548	0.418943	0.887342	0.904174
0.299516	0.346812	1.0355	1.05388
0.360425	1.30615	0.773463	0.861883
1.39507	0.5367	1.81643	1.02215
0.107702	0.180937	1.71171	0.937639
0.612773	0.539827	0.962659	0.942549
2.7964	0.739314	1.08892	1.08318
0.216174	1.1659	0.890041	1.07232
2.94903	0.148731	1.0641	0.813011
0.123434	0.279296	1.41826	0.954737
2.62746	0.515426	1.43847	1.04556
0.102886	2.1317	0.469273	0.883385
2.43487	0.405335	1.1297	1.03565
0.137467	0.711215	0.601249	0.900309
1.45747	0.291963	0.906266	0.95118
0.187906	1.8721	0.767293	0.984982
1.2139	0.477288	0.78876	1.15286
0.0321912	0.654051	1.12264	1.06322
4.0972	1.06866	0.811959	0.886553
0.256281	1.30655	0.998608	0.959477
0.262764	0.290663	1.36439	0.902244
4.89495	0.616758	1.27915	0.945524
1.58717	0.173912	1.21476	1.05231
1.66447	0.11364	1.24579	1.10267
2.12019	1.71376	0.81943	1.09169
0.328044	0.691915	0.860407	1.02481
0.243962	1.31129	1.06045	0.872437
0.0514853	0.792578	1.26279	0.966016
0.240915	0.225265	0.89673	0.810532
2.26083	0.574666	0.93113	0.935361
0.922542	1.48117	1.00398	1.13953
1.88097	4.24952	0.908673	0.939957
0.122918	1.29945	0.969963	0.822066
0.00561539	1.86976	0.391188	0.86904
0.422532	0.296694	0.810796	0.822838
0.373729	0.308835	1.1884	0.787643
1.50798	0.624438	1.10089	1.01145
0.292534	1.86756	1.32666	1.02966
0.212593	0.732293	0.661625	0.855505
0.580203	0.209842	0.741688	1.03492
3.50567	1.53475	0.404363	1.00936
0.98006	1.61287	0.963321	1.01228
0.044402	1.29647	0.657085	0.986276
4.99562	1.83357	0.834547	1.28541
0.841061	0.407745	0.895757	0.923581
0.293447	1.04842	1.16873	0.844313
0.0691075	0.428583	1.07305	0.986635
0.17239	2.25621	0.834101	1.1912
0.107499	0.521468	1.49044	0.995644
0.865628	0.455411	0.501362	0.99663
2.30412	0.856502	1.365	0.966034
0.251457	0.162103	0.727186	1.02627
0.235013	1.06408	0.937898	1.02207
3.2365	1.63493	0.618081	0.878748
0.632951	0.292959	0.922682	1.03684
0.00464489	0.719241	1.33619	0.916667
0.681	0.805053	1.22088	1.25241
2.22831	2.88491	1.00724	1.15899
0.833186	0.38836	1.20591	1.13427
0.512744	0.699085	1.64229	0.972003
1.38391	0.255455	1.36531	0.978773
0.0829436	0.881185	1.61008	0.934302
0.934566	0.666511	1.2487	0.905051
2.61991	0.228074	0.672714	0.837692
0.269666	0.224857	0.741314	0.985317
3.66453	1.17102	1.50042	0.896136
1.3754	1.59852	0.723868	0.92832
1.29416	0.241678	1.15026	0.87817
0.682115	0.224981	0.656451	0.876872
0.163685	0.625104	0.813854	1.01922
0.345856	0.308481	0.696663	1.05976
2.78003	1.04109	0.467055	1.12002
0.901629	0.325206	0.677958	0.907183
0.897319	0.314709	0.858662	0.854135
2.49975	0.347081	1.178	0.859734
1.03474	1.03361	0.978008	1.05591
0.0508251	0.794959	0.463876	1.0617
0.407572	0.611998	0.739345	1.27087
1.41683	0.612471	0.654621	0.969382
0.793841	1.03631	0.809946	1.26925
0.90655	0.441842	1.19358	1.10065
1.6325	0.96449	0.981488	0.962942
1.01208	0.971355	0.924892	0.98166
0.120519	0.770259	1.47835	1.00814
0.378098	0.668519	1.28374	0.946114
1.79078	0.427698	0.622334	1.08797
1.03651	1.37623	0.738673	0.924173
1.43968	1.00301	0.803573	0.927921
0.256201	0.491684	1.17818	1.16729
5.38865	0.327657	0.820289	1.20742
0.283368	1.16223	1.0928	1.03043
1.43634	1.4242	0.729735	0.98186
0.546811	1.02802	1.82779	1.02162
0.338226	0.987967	0.920207	1.12489
0.158995	0.414215	1.10584	0.931078
0.440161	1.34229	1.27435	1.05402
0.572551	0.275932	0.840164	0.938394
2.40607	1.24965	1.077	1.0206
0.453292	1.24402	1.20369	0.919379
0.31765	1.45877	0.554904	1.02448
0.155491	0.257089	0.687745	0.839917
0.245787	2.20614	0.987407	1.04482
0.101807	1.69817	0.825045	1.14141
0.770221	2.00002	0.418089	1.13856
1.09413	1.00193	1.14612	1.11461
1.57788	1.41158	1.00272	1.03721
0.0507586	1.11518	0.682108	1.21892
0.502582	1.2645	0.794202	1.01512
0.220999	0.839256	1.45201	1.05316
1.45292	1.08738	1.53297	0.871736
0.608694	2.96379	0.878109	1.14871
0.675201	0.6602	0.772229	0.872421
0.382978	0.649313	1.06586	1.09776
0.491705	1.52151	0.863012	0.907241
1.83355	1.03159	1.17512	1.11197
0.110839	1.70669	0.413009	1.22063
5.84244	0.40432	1.19492	1.04018
0.868564	0.272093	1.12566	0.884283
0.0664105	0.645712	1.0632	0.888993
0.764392	0.897491	0.994586	1.17497
1.33996	0.597669	1.07038	1.11208
0.941195	0.550805	0.825108	0.983199
2.65914	0.154583	1.04306	1.0621
0.476566	0.147193	0.945659	1.06572
2.88965	2.28763	0.80086	1.07242
1.46922	0.775442	0.958329	1.07757
1.57389	0.454097	1.14075	1.1473
2.00098	0.986384	1.02626	1.00319
0.943966	0.439792	0.853309	0.924418
0.293343	1.78906	1.43534	1.06316
1.13262	0.541491	0.786981	0.870138
0.043126	1.15999	0.573702	0.989326
0.147179	0.95954	0.875806	1.01613
0.370753	0.387763	1.22669	1.19368
0.355722	0.37049	1.55086	1.06717
0.0321662	1.05946	1.3357	0.955018
0.582791	0.569654	0.653293	1.04546
0.036909	1.50682	0.945522	1.02281
0.457183	1.71932	1.41438	1.02058
4.20832	0.292979	1.08818	0.941337
0.623879	1.4589	0.700311	0.977568
0.249366	2.74003	1.34033	0.945958
0.635219	1.07269	0.532775	1.23144
0.44166	0.774783	0.831805	1.02954
1.46461	2.38583	1.2143	1.13176
1.05056	0.359633	0.993845	1.02458
1.09833	0.348741	0.745849	0.975066
2.15683	1.30429	0.875199	0.90337
0.744455	0.121934	0.379854	0.995927
0.222208	1.526	0.81358	1.113
0.390699	2.41403	1.68412	1.03222
